-267.529	27981
-267.348	27986
-267.165	28159
-266.983	28137
-266.801	28418
-266.619	28476
-266.437	28362
-266.254	28735
-266.073	28766
-265.89	28621
-265.709	28718
-265.526	28607
-265.345	28603
-265.162	28483
-264.981	28385
-264.798	28466
-264.617	28501
-264.434	28248
-264.253	27990
-264.071	28228
-263.889	28061
-263.707	28216
-263.525	27989
-263.343	27817
-263.161	27695
-262.98	27754
-262.797	27853
-262.616	27827
-262.434	27909
-262.252	28385
-262.071	28109
-261.888	28410
-261.707	28513
-261.525	28444
-261.343	28493
-261.162	28190
-260.98	28477
-260.798	28331
-260.617	28434
-260.435	28308
-260.253	28536
-260.072	28397
-259.89	28252
-259.709	28228
-259.526	27983
-259.345	28110
-259.164	27896
-258.981	27839
-258.8	27831
-258.619	27883
-258.438	27891
-258.256	27909
-258.074	28097
-257.893	28362
-257.711	28201
-257.53	28071
-257.349	28124
-257.167	28209
-256.985	28211
-256.804	28363
-256.623	28459
-256.441	28301
-256.26	28342
-256.079	28416
-255.897	28192
-255.715	28278
-255.534	28055
-255.353	27912
-255.172	27935
-254.991	27966
-254.809	27832
-254.628	27828
-254.447	28101
-254.266	27818
-254.085	27979
-253.903	27946
-253.722	27985
-253.541	28032
-253.36	27922
-253.178	28123
-252.997	27907
-252.815	28176
-252.635	28265
-252.454	28328
-252.273	28156
-252.092	27984
-251.911	28118
-251.73	28109
-251.548	27941
-251.367	27845
-251.186	27757
-251.005	27648
-250.824	27489
-250.643	27598
-250.462	27494
-250.281	27844
-250.1	27740
-249.92	27987
-249.738	28170
-249.557	27957
-249.376	27902
-249.195	27731
-249.014	27581
-248.833	27815
-248.653	27886
-248.472	27892
-248.291	28153
-248.11	27777
-247.929	28010
-247.749	27941
-247.568	28173
-247.387	27855
-247.206	27873
-247.026	27683
-246.845	27755
-246.664	27616
-246.483	27747
-246.303	27684
-246.122	28064
-245.941	27979
-245.76	27960
-245.58	27911
-245.399	27901
-245.218	28126
-245.038	27879
-244.857	27837
-244.677	27727
-244.497	27827
-244.316	27975
-244.135	27777
-243.955	27992
-243.774	27718
-243.594	27838
-243.413	27826
-243.232	27527
-243.052	27422
-242.871	27297
-242.692	27363
-242.511	27557
-242.33	27572
-242.15	27658
-241.969	27571
-241.789	27918
-241.608	27710
-241.429	27781
-241.248	28132
-241.068	28085
-240.887	28092
-240.707	27945
-240.526	27929
-240.347	27879
-240.166	28093
-239.986	28037
-239.805	27728
-239.625	27779
-239.445	27578
-239.265	27608
-239.085	27508
-238.904	27496
-238.725	27459
-238.544	27481
-238.364	27293
-238.184	27142
-238.004	27328
-237.824	27279
-237.643	27549
-237.463	27418
-237.284	27520
-237.103	27546
-236.923	27630
-236.743	27438
-236.563	27760
-236.383	27903
-236.203	27678
-236.023	27928
-235.843	27877
-235.663	28108
-235.484	27884
-235.303	27890
-235.123	27815
-234.944	27625
-234.763	27352
-234.583	27493
-234.404	27176
-234.224	27494
-234.044	27428
-233.864	27449
-233.684	27239
-233.504	27590
-233.325	27644
-233.145	27572
-232.965	27576
-232.785	27532
-232.605	27737
-232.426	27878
-232.246	27754
-232.067	27793
-231.886	27719
-231.706	27867
-231.527	27721
-231.347	27591
-231.168	27456
-230.988	27318
-230.809	27342
-230.629	27365
-230.45	27252
-230.27	27203
-230.09	27233
-229.91	27292
-229.73	27103
-229.551	27210
-229.371	27231
-229.192	27308
-229.012	27158
-228.833	27349
-228.653	27456
-228.474	27709
-228.294	27809
-228.115	27598
-227.936	27906
-227.756	27710
-227.578	27762
-227.398	27666
-227.219	27814
-227.039	27684
-226.86	27601
-226.68	27562
-226.501	27609
-226.321	27345
-226.142	27416
-225.963	27348
-225.783	27177
-225.605	27048
-225.425	27155
-225.246	27062
-225.067	27041
-224.887	27269
-224.708	27344
-224.528	27260
-224.35	27363
-224.171	27605
-223.991	27494
-223.812	27592
-223.633	27449
-223.454	27584
-223.275	27486
-223.096	27675
-222.916	27486
-222.738	27581
-222.559	27351
-222.379	27184
-222.2	27258
-222.022	27176
-221.842	27211
-221.663	26950
-221.485	27041
-221.305	27123
-221.126	27056
-220.948	26901
-220.769	26958
-220.589	26747
-220.411	27026
-220.232	27250
-220.052	27055
-219.874	27277
-219.695	27375
-219.516	27705
-219.337	27610
-219.158	27756
-218.98	27571
-218.801	27536
-218.622	27564
-218.443	27372
-218.264	27165
-218.086	27207
-217.907	27108
-217.729	27006
-217.549	27024
-217.371	26952
-217.192	26809
-217.014	26665
-216.835	26893
-216.656	27023
-216.477	27029
-216.299	27161
-216.12	27201
-215.942	27411
-215.763	27289
-215.585	27329
-215.405	27440
-215.227	27386
-215.049	27430
-214.87	27245
-214.692	27135
-214.513	27136
-214.335	27255
-214.156	27034
-213.978	27235
-213.799	27300
-213.62	27370
-213.442	27106
-213.264	26953
-213.085	26939
-212.907	26881
-212.729	26729
-212.55	26938
-212.372	26866
-212.194	27095
-212.015	27124
-211.837	27105
-211.659	27495
-211.481	27295
-211.302	27383
-211.124	27150
-210.946	27143
-210.768	27181
-210.589	27218
-210.411	27214
-210.233	27224
-210.055	27260
-209.876	27102
-209.698	27258
-209.52	26998
-209.342	26907
-209.164	26972
-208.985	27029
-208.807	26580
-208.629	26533
-208.451	26434
-208.273	26520
-208.095	27055
-207.917	27095
-207.739	27089
-207.56	27024
-207.382	26916
-207.204	27033
-207.027	26856
-206.849	27004
-206.671	27244
-206.493	27108
-206.315	26977
-206.137	27166
-205.959	27043
-205.781	27020
-205.603	26887
-205.426	26797
-205.248	26956
-205.07	27008
-204.892	26770
-204.714	26809
-204.536	27016
-204.359	26970
-204.181	26813
-204.003	27035
-203.825	26893
-203.647	27163
-203.469	27066
-203.292	27199
-203.114	27186
-202.936	27216
-202.758	27021
-202.58	27081
-202.404	27039
-202.226	27089
-202.048	27062
-201.87	26801
-201.693	27036
-201.515	27124
-201.337	26938
-201.16	26778
-200.983	26749
-200.805	26604
-200.627	26509
-200.449	26407
-200.272	26668
-200.095	26772
-199.917	26695
-199.739	26601
-199.562	26702
-199.385	26872
-199.207	26754
-199.03	26865
-198.852	26950
-198.675	26945
-198.498	26922
-198.32	27131
-198.142	27151
-197.966	26965
-197.788	26881
-197.61	27019
-197.434	26720
-197.256	26515
-197.078	26585
-196.902	26337
-196.724	26492
-196.546	26457
-196.37	26513
-196.192	26563
-196.016	26530
-195.838	26644
-195.66	26563
-195.484	26843
-195.306	26885
-195.13	26957
-194.952	27144
-194.774	27203
-194.598	27151
-194.42	26877
-194.244	26700
-194.066	26950
-193.89	26875
-193.712	26788
-193.536	26761
-193.358	26768
-193.181	26578
-193.004	26688
-192.827	26625
-192.65	26324
-192.473	26292
-192.296	26309
-192.119	26150
-191.942	26187
-191.765	26371
-191.589	26411
-191.411	26435
-191.235	26463
-191.057	26687
-190.881	26828
-190.704	26895
-190.527	26867
-190.35	26762
-190.173	26765
-189.997	26695
-189.82	26665
-189.643	26850
-189.466	26849
-189.29	26925
-189.112	26595
-188.936	26662
-188.76	26391
-188.582	26417
-188.406	26394
-188.229	26396
-188.053	26395
-187.876	26313
-187.699	26523
-187.523	26453
-187.346	26682
-187.169	26799
-186.993	26668
-186.816	26590
-186.64	26509
-186.463	26403
-186.286	26660
-186.11	26693
-185.933	26549
-185.757	26742
-185.581	26710
-185.403	26807
-185.227	26616
-185.051	26499
-184.874	26589
-184.698	26681
-184.522	26487
-184.346	26522
-184.169	26385
-183.992	26379
-183.816	26234
-183.639	26274
-183.463	26285
-183.287	26391
-183.111	26573
-182.934	26534
-182.758	26712
-182.582	26795
-182.406	26693
-182.229	26693
-182.053	26765
-181.877	26786
-181.701	26921
-181.524	26588
-181.348	26598
-181.172	26478
-180.996	26354
-180.82	26528
-180.643	26291
-180.467	26113
-180.291	26050
-180.115	25943
-179.939	26001
-179.762	25841
-179.586	25824
-179.411	25821
-179.235	26082
-179.059	26066
-178.883	26355
-178.706	26457
-178.53	26431
-178.354	26495
-178.178	26416
-178.003	26696
-177.827	26674
-177.651	26631
-177.474	26824
-177.298	26694
-177.123	26487
-176.947	26551
-176.771	26688
-176.595	26530
-176.419	26277
-176.244	26272
-176.068	26158
-175.892	26378
-175.715	26162
-175.54	26082
-175.364	25998
-175.188	25992
-175.013	26085
-174.837	26210
-174.661	26300
-174.485	26188
-174.31	26254
-174.134	26512
-173.958	26407
-173.783	26609
-173.607	26578
-173.431	26577
-173.256	26514
-173.08	26507
-172.905	26461
-172.729	26353
-172.553	26325
-172.378	26443
-172.202	26408
-172.027	26209
-171.851	26345
-171.676	26067
-171.5	26229
-171.324	26108
-171.149	26013
-170.973	25915
-170.798	26053
-170.622	26069
-170.447	26255
-170.271	26228
-170.097	26413
-169.921	26127
-169.746	26264
-169.57	26148
-169.395	26410
-169.219	26355
-169.044	26388
-168.869	26329
-168.693	26284
-168.518	26497
-168.343	26337
-168.168	26431
-167.992	26390
-167.817	26213
-167.642	26014
-167.466	25993
-167.291	25960
-167.116	25991
-166.941	25886
-166.766	25956
-166.591	25906
-166.415	25987
-166.24	25922
-166.065	26190
-165.89	26115
-165.715	26295
-165.54	26294
-165.364	26345
-165.189	26426
-165.015	26185
-164.84	26439
-164.664	26234
-164.489	26174
-164.315	26247
-164.14	26217
-163.964	25946
-163.789	25932
-163.614	25804
-163.44	25969
-163.265	26089
-163.089	25826
-162.914	25891
-162.74	25834
-162.565	25621
-162.39	25682
-162.216	25996
-162.04	26021
-161.865	26118
-161.69	26274
-161.516	25939
-161.341	26078
-161.166	26259
-160.992	26303
-160.817	26235
-160.642	26248
-160.467	26307
-160.292	25872
-160.117	26082
-159.943	25999
-159.768	26122
-159.593	25954
-159.419	25559
-159.244	25612
-159.069	25386
-158.895	25317
-158.72	25444
-158.546	25534
-158.371	25548
-158.196	25587
-158.022	25768
-157.847	26111
-157.672	26212
-157.498	26139
-157.324	26194
-157.15	25948
-156.975	25847
-156.801	26051
-156.626	26110
-156.451	26184
-156.277	26140
-156.102	26109
-155.928	26020
-155.753	26001
-155.58	26024
-155.405	26083
-155.231	25887
-155.056	25566
-154.881	25628
-154.707	25619
-154.533	25452
-154.359	25490
-154.184	25569
-154.01	25461
-153.836	25803
-153.662	25813
-153.487	25751
-153.313	25932
-153.138	25884
-152.965	26067
-152.79	25974
-152.616	25990
-152.443	26154
-152.268	25901
-152.094	26090
-151.919	25914
-151.746	25917
-151.571	26051
-151.397	25942
-151.223	25810
-151.049	25915
-150.875	25836
-150.701	25802
-150.527	25538
-150.353	25648
-150.179	25645
-150.004	25775
-149.831	25480
-149.657	25704
-149.483	25500
-149.309	25845
-149.135	25664
-148.961	25838
-148.787	25788
-148.613	25691
-148.439	25729
-148.266	25880
-148.091	25973
-147.918	25927
-147.744	25955
-147.57	25712
-147.396	25650
-147.223	25734
-147.048	25467
-146.875	25564
-146.701	25530
-146.527	25540
-146.353	25528
-146.18	25524
-146.006	25416
-145.832	25413
-145.659	25475
-145.485	25373
-145.311	25574
-145.138	25355
-144.964	25570
-144.79	25693
-144.616	25757
-144.443	25625
-144.27	25611
-144.095	25618
-143.922	25457
-143.749	25808
-143.575	25795
-143.402	25762
-143.228	25642
-143.054	25507
-142.881	25658
-142.708	25512
-142.534	25476
-142.36	25493
-142.187	25347
-142.014	25586
-141.841	25500
-141.666	25678
-141.493	25469
-141.32	25541
-141.147	25546
-140.974	25628
-140.8	25571
-140.626	25701
-140.453	25634
-140.28	25740
-140.107	25948
-139.933	25842
-139.76	25821
-139.587	25888
-139.413	25853
-139.24	25365
-139.067	25439
-138.894	25472
-138.721	25431
-138.547	25406
-138.374	25424
-138.201	25360
-138.028	25210
-137.854	25177
-137.681	25454
-137.508	25275
-137.335	25493
-137.162	25485
-136.989	25538
-136.816	25221
-136.643	25493
-136.47	25416
-136.297	25442
-136.124	25556
-135.951	25430.3
-135.778	25770.1
-135.605	25684.1
-135.432	25643.7
-135.259	25525.4
-135.086	25608.7
-134.913	25567.2
-134.74	25626.8
-134.567	25331
-134.395	25291.3
-134.222	25461.8
-134.049	25306.2
-133.876	25022.2
-133.703	25301.3
-133.53	25083.3
-133.357	25119
-133.184	25281.7
-133.012	25338.2
-132.839	25358.4
-132.666	25500.1
-132.493	25643.3
-132.32	25814.6
-132.147	25561.4
-131.975	25718.1
-131.802	25711.8
-131.629	25730.8
-131.456	25660
-131.284	25577.9
-131.111	25656
-130.939	25592.2
-130.766	25433.6
-130.594	25347.8
-130.421	25268.5
-130.248	25392.8
-130.075	25301.1
-129.903	25298.1
-129.73	25183.3
-129.557	25219.2
-129.386	25443.1
-129.213	25282.1
-129.04	25296.3
-128.868	25303.9
-128.695	25231
-128.522	25307.9
-128.35	25421.9
-128.178	25520.5
-128.005	25493.5
-127.833	25413.2
-127.66	25632.2
-127.488	25652.1
-127.315	25740.3
-127.144	25737.7
-126.971	25706.7
-126.798	25805.6
-126.626	25693
-126.453	25746.2
-126.282	25692.9
-126.109	25504
-125.937	25470.6
-125.764	25437
-125.592	25373.5
-125.42	25348.7
-125.248	25252.9
-125.075	25207.7
-124.903	25090.1
-124.731	25123.9
-124.559	25069.3
-124.386	25183.6
-124.214	25379.5
-124.042	25436.3
-123.87	25460.7
-123.698	25532.8
-123.526	25673.7
-123.354	25616.1
-123.181	25657.4
-123.009	25681.6
-122.838	25598.3
-122.665	25608.9
-122.493	25570.3
-122.321	25562.6
-122.149	25608.2
-121.977	25481.5
-121.805	25541.8
-121.633	25517.6
-121.461	25401.3
-121.289	25334
-121.117	25390.9
-120.945	25421.8
-120.774	25465.7
-120.601	25347.8
-120.429	25247.5
-120.258	25232.9
-120.085	25232.3
-119.913	25291.7
-119.742	25341.4
-119.57	25392.4
-119.398	25408.4
-119.226	25514.9
-119.054	25578.4
-118.883	25600.2
-118.711	25590.9
-118.539	25531.4
-118.367	25445.5
-118.195	25531.5
-118.024	25431.2
-117.852	25312.7
-117.681	25187.4
-117.509	25125.9
-117.352	25171
-117.176	25306
-117.001	25146
-116.826	25164
-116.65	25177
-116.475	25401
-116.299	25092
-116.125	25174
-115.95	25518
-115.774	25358
-115.599	25278
-115.424	25479
-115.248	25493
-115.073	25343
-114.898	25732
-114.722	25460
-114.547	25580
-114.372	25418
-114.198	25562
-114.022	25632
-113.847	25398
-113.672	25595
-113.496	25307
-113.321	25270
-113.146	24924
-112.972	24996
-112.796	24914
-112.621	24983
-112.446	25253
-112.271	24855
-112.096	24959
-111.921	25067
-111.746	24960
-111.571	25090
-111.396	25104
-111.221	25123
-111.046	25308
-110.871	25296
-110.696	25089
-110.521	25270
-110.346	25001
-110.171	25247
-109.997	24938
-109.821	25015
-109.646	24834
-109.472	24653
-109.297	24679
-109.122	24479
-108.948	24344
-108.772	24339
-108.597	24302
-108.423	24200
-108.248	24210
-108.074	24196
-107.899	24032
-107.724	23885
-107.549	23931
-107.374	23956
-107.2	24024
-107.025	24266
-106.851	24244
-106.676	24004
-106.501	24152
-106.327	24143
-106.152	24190
-105.977	24318
-105.802	24105
-105.628	24081
-105.453	24141
-105.279	24350
-105.104	24062
-104.93	24204
-104.755	23897
-104.581	23761
-104.406	23823
-104.232	23737
-104.058	23944
-103.883	23898
-103.709	23724
-103.534	23955
-103.36	24175
-103.185	24137
-103.011	24174
-102.837	24075
-102.662	24286
-102.488	24418
-102.314	24280
-102.139	24255
-101.965	24373
-101.79	24555
-101.616	24782
-101.442	24524
-101.267	24628
-101.093	24473
-100.919	24554
-100.745	24560
-100.57	24561
-100.396	24521
-100.222	24447
-100.047	24198
-99.8732	24656
-99.6993	24495
-99.5254	24338
-99.3505	24387
-99.1766	24623
-99.0026	24701
-98.8287	24837
-98.6548	24853
-98.4799	24901
-98.3061	24763
-98.1322	24648
-97.9583	24781
-97.7844	24880
-97.6096	24895
-97.4357	24867
-97.2618	24855
-97.0879	24699
-96.9141	24674
-96.7402	24577
-96.5664	24439
-96.3916	24662
-96.2177	24463
-96.0439	24321
-95.8701	24454
-95.6962	24471
-95.5224	24425
-95.3486	24383
-95.1748	24290
-95.001	24387
-94.8272	24360
-94.6534	24185
-94.4796	24593
-94.3058	24747
-94.132	24596
-93.9582	24806
-93.7844	24699
-93.6107	24721
-93.4369	24777
-93.2632	24433
-93.0894	24528
-92.9156	24448
-92.7419	24428
-92.5682	24318
-92.3944	24137
-92.2207	24022
-92.047	24062
-91.8733	24092
-91.6995	23912
-91.5258	23865
-91.3521	23756
-91.1784	23653
-91.0057	23707
-90.832	23586
-90.6583	23536
-90.4846	23730
-90.3109	23674
-90.1373	23915
-89.9636	23702
-89.7909	23832
-89.6172	23755
-89.4436	23813
-89.2699	23819
-89.0963	23699
-88.9236	23704
-88.75	23638
-88.5763	23943
-88.4027	23652
-88.23	23869
-88.0564	23895
-87.8828	23717
-87.7092	23839
-87.5365	23544
-87.363	23690
-87.1894	23467
-87.0158	23517
-86.8431	23604
-86.6696	23336
-86.496	23425
-86.3234	23690
-86.1498	23630
-85.9763	23803
-85.8037	23927
-85.6301	23770
-85.4566	24091
-85.284	23867
-85.1105	24041
-84.9369	23953
-84.7643	23882
-84.5908	23766
-84.4183	23709
-84.2448	23789
-84.0713	23741
-83.8987	23739
-83.7252	23984
-83.5527	23831
-83.3792	23906
-83.2066	23810
-83.0332	23856
-82.8606	23727
-82.6872	24045
-82.5147	24067
-82.3412	24007
-82.1687	24101
-81.9953	24184
-81.8228	24401
-81.6493	24316
-81.4769	24481
-81.3034	24378
-81.131	24310
-80.9575	24430
-80.7851	24474
-80.6117	24526
-80.4392	24564
-80.2668	24597
-80.0934	24522
-79.9209	24413
-79.7475	24130
-79.5751	24165
-79.4027	24257
-79.2293	24066
-79.0569	23766
-78.8835	23800
-78.7111	23941
-78.5387	24068
-78.3654	24092
-78.193	24091
-78.0206	24246
-77.8473	24108
-77.6749	24357
-77.5025	24455
-77.3302	24196
-77.1568	24357
-76.9845	24518
-76.8121	24279
-76.6398	24180
-76.4665	24224
-76.2942	24281
-76.1218	24234
-75.9495	24242
-75.7762	24280
-75.6039	23953
-75.4316	23903
-75.2593	23877
-75.087	24025
-74.9137	23868
-74.7414	23436
-74.5691	23656
-74.3968	23832
-74.2245	23927
-74.0523	23976
-73.8791	24062
-73.7068	24133
-73.5345	24199
-73.3623	24243
-73.19	24347
-73.0178	24198
-72.8455	24477
-72.6733	24300
-72.501	24528
-72.3288	24501
-72.1556	24299
-71.9834	24441
-71.8112	24369
-71.639	24296
-71.4668	24219
-71.2946	24160
-71.1224	24075
-70.9502	23929
-70.778	24015
-70.6058	23889
-70.4336	23824
-70.2615	23832
-70.0893	23840
-69.9171	24036
-69.745	24053
-69.5728	24039
-69.4007	23965
-69.2295	24101
-69.0573	24293
-68.8852	24319
-68.7131	24152
-68.5409	24056
-68.3688	24017
-68.1967	24285
-68.0246	23827
-67.8525	24142
-67.6804	24067
-67.5092	24195
-67.3371	23900
-67.1651	23791
-66.993	23715
-66.8209	23671
-66.6488	23581
-66.4777	23496
-66.3056	23753
-66.1336	23560
-65.9615	23827
-65.7895	23840
-65.6184	23811
-65.4463	24013
-65.2743	23917
-65.1023	24237
-64.9312	24168
-64.7592	24082
-64.5871	24238
-64.4151	24278
-64.2441	24189
-64.0721	23975
-63.9001	24048
-63.729	24022
-63.557	24180
-63.3851	23985
-63.214	23877
-63.042	23971
-62.8701	23649
-62.6991	23633
-62.5271	23574
-62.3551	23721
-62.1841	23629
-62.0122	23630
-61.8412	23711
-61.6693	23550
-61.4973	23515
-61.3264	23942
-61.1544	23843
-60.9835	23808
-60.8115	23774
-60.6406	23871
-60.4687	23563
-60.2968	23685
-60.1258	23818
-59.9539	23746
-59.783	23654
-59.6111	23522
-59.4402	23750
-59.2683	23632
-59.0974	23416
-58.9255	23525
-58.7546	23544
-58.5828	23599
-58.4119	23409
-58.241	23659
-58.0692	23596
-57.8983	23429
-57.7264	23484
-57.5556	23259
-57.3837	23456
-57.2129	23468
-57.042	23363
-56.8702	23686
-56.6994	23734
-56.5276	23682
-56.3567	23768
-56.1859	23869
-56.0141	23857
-55.8433	23995
-55.6724	23738
-55.5007	23783
-55.3299	23739
-55.159	23579
-54.9873	23745
-54.8165	23411
-54.6457	23500
-54.4749	23470
-54.3032	23471
-54.1324	23432
-53.9616	23599
-53.7908	23497
-53.6191	23386
-53.4484	23327
-53.2776	23277
-53.1068	23507
-52.9351	23455
-52.7644	23502
-52.5937	23485
-52.4229	23709
-52.2522	23565
-52.0805	23669
-51.9098	23770
-51.7391	23698
-51.5684	23940
-51.3977	23799
-51.2269	23751
-51.0562	23404
-50.8846	23401
-50.7139	23397
-50.5432	23117
-50.3726	23144
-50.2019	23100
-50.0312	22980
-49.8605	23079
-49.6899	22915
-49.5192	22926
-49.3486	22960
-49.1779	23185
-49.0073	23213
-48.8366	23142
-48.666	23261
-48.4954	23235
-48.3248	23462
-48.1541	23402
-47.9835	23473
-47.8129	23592
-47.6423	23636
-47.4717	23689
-47.3011	23786
-47.1305	23490
-46.9599	23232
-46.7893	23221
-46.6188	23157
-46.4482	23034
-46.2776	23060
-46.1071	23038
-45.9365	22814
-45.7659	22991
-45.5963	22856
-45.4258	23026
-45.2553	22863
-45.0847	23217
-44.9142	22937
-44.7437	22893
-44.5731	23073
-44.4036	23250
-44.2331	23385
-44.0625	23386
-43.892	23474
-43.7215	23486
-43.552	23623
-43.3815	23564
-43.211	23638
-43.0405	23660
-42.8701	23570
-42.7005	23399
-42.5301	23021
-42.3596	23231
-42.1892	23122
-42.0197	22981
-41.8492	22882
-41.6788	22763
-41.5093	22872
-41.3388	22858
-41.1684	22711
-40.9989	22856
-40.8285	22747
-40.6581	22600
-40.4886	22698
-40.3182	22702
-40.1478	22831
-39.9784	22962
-39.808	23056
-39.6376	23102
-39.4682	23260
-39.2978	23301
-39.1283	23342
-38.958	23181
-38.7876	23003
-38.6182	22864
-38.4478	22968
-38.2784	22710
-38.1081	22781
-37.9387	22505
-37.7684	22509
-37.599	22384
-37.4286	22653
-37.2593	22383
-37.089	22482
-36.9196	22561
-36.7493	22582
-36.5799	22759
-36.4096	22678
-36.2403	22659
-36.07	22838
-35.9006	22954
-35.7304	23010
-35.561	22913
-35.3908	22898
-35.2214	22870
-35.0521	22966
-34.8819	22826
-34.7125	22866
-34.5423	22679
-34.373	22636
-34.2037	22502
-34.0335	22448
-33.8642	22196
-33.6949	22276
-33.5247	21904
-33.3554	22000
-33.1861	21904
-33.0159	21855
-32.8467	21983
-32.6774	22009
-32.5072	22084
-32.338	22314
-32.1687	22046
-31.9995	22161
-31.8293	22439
-31.6601	22409
-31.4909	22637
-31.3217	22630
-31.1515	22500
-30.9823	22509
-30.8131	22663
-30.6439	22506
-30.4747	22373
-30.3046	22419
-30.1354	22088
-29.9662	22135
-29.797	21894
-29.6279	21837
-29.4578	21684
-29.2886	21751
-29.1194	21699
-28.9503	21551
-28.7811	21502
-28.612	21763
-28.4429	21743
-28.2737	21822
-28.1046	21867
-27.9345	21793
-27.7654	21871
-27.5963	21856
-27.4272	22186
-27.2581	22278
-27.089	22272
-26.9199	22231
-26.7508	22030
-26.5817	21951
-26.4126	21815
-26.2435	21822
-26.0745	21590
-25.9054	21492
-25.7363	21293
-25.5673	21165
-25.3982	21137
-25.2291	21217
-25.0601	21119
-24.8911	21080
-24.722	21028
-24.553	21155
-24.384	21142
-24.2149	21179
-24.0469	21361
-23.8778	21444
-23.7088	21389
-23.5398	21252
-23.3708	21358
-23.2018	21452
-23.0328	21567
-22.8638	21616
-22.6958	21643
-22.5268	21401
-22.3579	21349
-22.1889	21298
-22.0199	21023
-21.851	20865
-21.6829	20507
-21.514	20342
-21.345	20340
-21.1761	20073
-21.0081	19848
-20.8392	19920
-20.6702	19844
-20.5013	19976
-20.3333	20027
-20.1644	20140
-19.9955	20249
-19.8266	20429
-19.6587	20521
-19.4898	20548
-19.3209	20413
-19.1529	20568
-18.984	20709
-18.8152	20741
-18.6472	20728
-18.4784	20479
-18.3095	20100
-18.1416	20102
-17.9727	19680
-17.8039	19494
-17.636	19360
-17.4671	19236
-17.2992	19033
-17.1304	18671
-16.9616	18554
-16.7937	18675
-16.6249	18548
-16.457	18468
-16.2882	18589
-16.1203	18488
-15.9515	18543
-15.7837	18749
-15.6149	18706
-15.447	18771
-15.2783	18799
-15.1104	19059
-14.9416	18762
-14.7738	18754
-14.6051	18525
-14.4372	18296
-14.2685	18119
-14.1007	17843
-13.9319	17392
-13.7641	17107
-13.5954	16612
-13.4276	16322
-13.2598	16000
-13.0911	15728
-12.9233	15573
-12.7546	15528
-12.5868	15380
-12.4191	15370
-12.2504	15371
-12.0826	15438
-11.9149	15646
-11.7462	15735
-11.5784	15668
-11.4098	15772
-11.242	15656
-11.0743	15518
-10.9066	15138
-10.7379	14941
-10.5702	14335
-10.4025	13659
-10.2338	13184
-10.0661	12568
-9.89845	11960
-9.73075	11398
-9.56213	10763
-9.39444	10140
-9.22677	9606
-9.05909	9257
-8.89142	8957
-8.72282	8657
-8.55516	8475
-8.3875	8400
-8.21985	8086
-8.0522	7659
-7.88363	7354
-7.71599	6748
